ID,Text,Translate
BASIC_COMMAND_018(0),Sorcerer Skills,
BASIC_COMMAND_019(0),Starseer Skills,
BASIC_COMMAND_020(0),Runelord Skills,
BASIC_COMMAND_021(0),Beast Lore,
BASIC_COMMAND_022(0),Capture,
BASIC_COMMAND_023(0),Summon Beast,
BASIC_COMMAND_024(0),Summon,
BASIC_COMMAND_025(0),Summon,
BASIC_COMMAND_026(0),Concoct,
BASIC_COMMAND_027(0),Defend,
COMMAND_001(0),Lv.2,
COMMAND_002(0),Lv.3,
COMMAND_003(0),MAX,
COMMAND_004(0),x 2,
COMMAND_005(0),x 3,
COMMAND_006(0),x 4,
BT_ABI_NAME_001(0),Collect,
BT_ABI_NAME_002(0),Collect,
BT_ABI_NAME_003(0),Collect,
BT_ABI_NAME_004(0),Collect,
BT_ABI_NAME_005(0),Rest,
BT_ABI_NAME_006(0),Rest,
BT_ABI_NAME_007(0),Rest,
BT_ABI_NAME_008(0),Rest,
BT_ABI_NAME_009(0),Tradewinds,
BT_ABI_NAME_010(0),Tradewinds,
BT_ABI_NAME_011(0),Tradewinds,
BT_ABI_NAME_012(0),Tradewinds,
BT_ABI_NAME_013(0),Trade Tempest,
BT_ABI_NAME_014(0),Trade Tempest,
BT_ABI_NAME_015(0),Trade Tempest,
BT_ABI_NAME_016(0),Trade Tempest,
BT_ABI_NAME_017(0),Donate BP,
BT_ABI_NAME_018(0),Donate BP,
BT_ABI_NAME_019(0),Donate BP,
BT_ABI_NAME_020(0),Donate BP,
BT_ABI_NAME_021(0),Sidestep,
BT_ABI_NAME_022(0),Sidestep,
BT_ABI_NAME_023(0),Sidestep,
BT_ABI_NAME_024(0),Sidestep,
BT_ABI_NAME_025(0),Hired Help,
BT_ABI_NAME_026(0),Hired Help,
BT_ABI_NAME_027(0),Hired Help,
BT_ABI_NAME_028(0),Hired Help,
BT_ABI_NAME_029(0),Bifelgan's Bounty,
BT_ABI_NAME_030(0),Bifelgan's Bounty,
BT_ABI_NAME_031(0),Bifelgan's Bounty,
BT_ABI_NAME_032(0),Bifelgan's Bounty,
BT_ABI_NAME_033(0),Grows on Trees,
BT_ABI_NAME_034(0),Endless Items,
BT_ABI_NAME_035(0),SP Saver,
BT_ABI_NAME_036(0),Hang Tough,
BT_ABI_NAME_037(0),Steal,
BT_ABI_NAME_038(0),Steal,
BT_ABI_NAME_039(0),Steal,
BT_ABI_NAME_040(0),Steal,
BT_ABI_NAME_041(0),Wildfire,
BT_ABI_NAME_042(0),Wildfire,
BT_ABI_NAME_043(0),Wildfire,
BT_ABI_NAME_044(0),Wildfire,
BT_ABI_NAME_045(0),HP Thief,
BT_ABI_NAME_046(0),HP Thief,
BT_ABI_NAME_047(0),HP Thief,
BT_ABI_NAME_048(0),HP Thief,
BT_ABI_NAME_049(0),Shackle Foe,
BT_ABI_NAME_050(0),Shackle Foe,
BT_ABI_NAME_051(0),Shackle Foe,
BT_ABI_NAME_052(0),Shackle Foe,
BT_ABI_NAME_053(0),Armor Corrosive,
BT_ABI_NAME_054(0),Armor Corrosive,
BT_ABI_NAME_055(0),Armor Corrosive,
BT_ABI_NAME_056(0),Armor Corrosive,
BT_ABI_NAME_057(0),Steal SP,
BT_ABI_NAME_058(0),Steal SP,
BT_ABI_NAME_059(0),Steal SP,
BT_ABI_NAME_060(0),Steal SP,
BT_ABI_NAME_061(0),Share SP,
BT_ABI_NAME_062(0),Share SP,
BT_ABI_NAME_063(0),Share SP,
BT_ABI_NAME_064(0),Share SP,
BT_ABI_NAME_065(0),Aeber's Reckoning,
BT_ABI_NAME_066(0),Aeber's Reckoning,
BT_ABI_NAME_067(0),Aeber's Reckoning,
BT_ABI_NAME_068(0),Aeber's Reckoning,
BT_ABI_NAME_069(0),Insult to Injury,
BT_ABI_NAME_070(0),Incidental Attack,
BT_ABI_NAME_071(0),Fleetfoot,
BT_ABI_NAME_072(0),Snatch,
BT_ABI_NAME_073(0),Level Slash,
BT_ABI_NAME_074(0),Level Slash,
BT_ABI_NAME_075(0),Level Slash,
BT_ABI_NAME_076(0),Level Slash,
BT_ABI_NAME_077(0),Abide,
BT_ABI_NAME_078(0),Abide,
BT_ABI_NAME_079(0),Abide,
BT_ABI_NAME_080(0),Abide,
BT_ABI_NAME_081(0),Spearhead,
BT_ABI_NAME_082(0),Spearhead,
BT_ABI_NAME_083(0),Spearhead,
BT_ABI_NAME_084(0),Spearhead,
BT_ABI_NAME_085(0),Incite,
BT_ABI_NAME_086(0),Incite,
BT_ABI_NAME_087(0),Incite,
BT_ABI_NAME_088(0),Incite,
BT_ABI_NAME_089(0),Cross Strike,
BT_ABI_NAME_090(0),Cross Strike,
BT_ABI_NAME_091(0),Cross Strike,
BT_ABI_NAME_092(0),Cross Strike,
BT_ABI_NAME_093(0),Stout Wall,
BT_ABI_NAME_094(0),Stout Wall,
BT_ABI_NAME_095(0),Stout Wall,
BT_ABI_NAME_096(0),Stout Wall,
BT_ABI_NAME_097(0),Thousand Spears,
BT_ABI_NAME_098(0),Thousand Spears,
BT_ABI_NAME_099(0),Thousand Spears,
BT_ABI_NAME(101),Thousand Spears,
BT_ABI_NAME(102),Brand's Thunder,
BT_ABI_NAME(103),Brand's Thunder,
BT_ABI_NAME(104),Brand's Thunder,
BT_ABI_NAME(105),Brand's Thunder,
BT_ABI_NAME(106),Cover,
BT_ABI_NAME(107),Endure,
BT_ABI_NAME(108),Summon Strength,
BT_ABI_NAME(109),Surpassing Power,
BT_ABI_NAME(110),Rain of Arrows,
BT_ABI_NAME(111),Rain of Arrows,
BT_ABI_NAME(112),Rain of Arrows,
BT_ABI_NAME(113),Rain of Arrows,
BT_ABI_NAME(114),True Strike,
BT_ABI_NAME(115),True Strike,
BT_ABI_NAME(116),True Strike,
BT_ABI_NAME(117),True Strike,
BT_ABI_NAME(118),Thunderbird,
BT_ABI_NAME(119),Thunderbird,
BT_ABI_NAME(120),Thunderbird,
BT_ABI_NAME(121),Thunderbird,
BT_ABI_NAME(122),Leghold Trap,
BT_ABI_NAME(123),Leghold Trap,
BT_ABI_NAME(124),Leghold Trap,
BT_ABI_NAME(125),Leghold Trap,
BT_ABI_NAME(126),Mercy Strike,
BT_ABI_NAME(127),Mercy Strike,
BT_ABI_NAME(128),Mercy Strike,
BT_ABI_NAME(129),Mercy Strike,
BT_ABI_NAME(130),Arrowstorm,
BT_ABI_NAME(131),Arrowstorm,
BT_ABI_NAME(132),Arrowstorm,
BT_ABI_NAME(133),Arrowstorm,
BT_ABI_NAME(134),Take Aim,
BT_ABI_NAME(135),Take Aim,
BT_ABI_NAME(136),Take Aim,
BT_ABI_NAME(137),Take Aim,
BT_ABI_NAME(138),Draefendi's Rage,
BT_ABI_NAME(139),Draefendi's Rage,
BT_ABI_NAME(140),Draefendi's Rage,
BT_ABI_NAME(141),Draefendi's Rage,
BT_ABI_NAME(142),Heighten Senses,
BT_ABI_NAME(143),Second Serving,
BT_ABI_NAME(144),Eagle Eye,
BT_ABI_NAME(145),Patience,
BT_ABI_NAME(146),Heal Wounds,
BT_ABI_NAME(147),Heal Wounds,
BT_ABI_NAME(148),Heal Wounds,
BT_ABI_NAME(149),Heal Wounds,
BT_ABI_NAME(150),Holy Light,
BT_ABI_NAME(151),Holy Light,
BT_ABI_NAME(152),Holy Light,
BT_ABI_NAME(153),Holy Light,
BT_ABI_NAME(154),Sheltering Veil,
BT_ABI_NAME(155),Sheltering Veil,
BT_ABI_NAME(156),Sheltering Veil,
BT_ABI_NAME(157),Sheltering Veil,
BT_ABI_NAME(158),Luminescence,
BT_ABI_NAME(159),Luminescence,
BT_ABI_NAME(160),Luminescence,
BT_ABI_NAME(161),Luminescence,
BT_ABI_NAME(162),Heal More,
BT_ABI_NAME(163),Heal More,
BT_ABI_NAME(164),Heal More,
BT_ABI_NAME(165),Heal More,
BT_ABI_NAME(166),Reflective Veil,
BT_ABI_NAME(167),Reflective Veil,
BT_ABI_NAME(168),Reflective Veil,
BT_ABI_NAME(169),Reflective Veil,
BT_ABI_NAME(170),Revive,
BT_ABI_NAME(171),Revive,
BT_ABI_NAME(172),Revive,
BT_ABI_NAME(173),Revive,
BT_ABI_NAME(174),Aelfric's Auspices,
BT_ABI_NAME(175),Aelfric's Auspices,
BT_ABI_NAME(176),Aelfric's Auspices,
BT_ABI_NAME(177),Aelfric's Auspices,
BT_ABI_NAME(178),Persistence,
BT_ABI_NAME(179),Inner Strength,
BT_ABI_NAME(180),Evil Ward,
BT_ABI_NAME(181),Saving Grace,
BT_ABI_NAME(182),Lion Dance,
BT_ABI_NAME(183),Lion Dance,
BT_ABI_NAME(184),Lion Dance,
BT_ABI_NAME(185),Lion Dance,
BT_ABI_NAME(186),Moonlight Waltz,
BT_ABI_NAME(187),Moonlight Waltz,
BT_ABI_NAME(188),Moonlight Waltz,
BT_ABI_NAME(189),Moonlight Waltz,
BT_ABI_NAME(190),Peacock Strut,
BT_ABI_NAME(191),Peacock Strut,
BT_ABI_NAME(192),Peacock Strut,
BT_ABI_NAME(193),Peacock Strut,
BT_ABI_NAME(194),Mole Dance,
BT_ABI_NAME(195),Mole Dance,
BT_ABI_NAME(196),Mole Dance,
BT_ABI_NAME(197),Mole Dance,
BT_ABI_NAME(198),Night Ode,
BT_ABI_NAME(199),Night Ode,
BT_ABI_NAME(200),Night Ode,
BT_ABI_NAME(201),Night Ode,
BT_ABI_NAME(202),Panther Dance,
BT_ABI_NAME(203),Panther Dance,
BT_ABI_NAME(204),Panther Dance,
BT_ABI_NAME(205),Panther Dance,
BT_ABI_NAME(206),Bewildering Grace,
BT_ABI_NAME(207),Bewildering Grace,
BT_ABI_NAME(208),Bewildering Grace,
BT_ABI_NAME(209),Bewildering Grace,
BT_ABI_NAME(210),Sealticge's Seduction,
BT_ABI_NAME(211),Sealticge's Seduction,
BT_ABI_NAME(212),Sealticge's Seduction,
BT_ABI_NAME(213),Sealticge's Seduction,
BT_ABI_NAME(214),Eye for an Eye,
BT_ABI_NAME(215),Encore,
BT_ABI_NAME(216),Second Wind,
BT_ABI_NAME(217),The Show Goes On,
BT_ABI_NAME(218),Fireball,
BT_ABI_NAME(219),Fireball,
BT_ABI_NAME(220),Fireball,
BT_ABI_NAME(221),Fireball,
BT_ABI_NAME(222),Icewind,
BT_ABI_NAME(223),Icewind,
BT_ABI_NAME(224),Icewind,
BT_ABI_NAME(225),Icewind,
BT_ABI_NAME(226),Lightning Bolt,
BT_ABI_NAME(227),Lightning Bolt,
BT_ABI_NAME(228),Lightning Bolt,
BT_ABI_NAME(229),Lightning Bolt,
BT_ABI_NAME(230),Analyze,
BT_ABI_NAME(231),Analyze,
BT_ABI_NAME(232),Analyze,
BT_ABI_NAME(233),Analyze,
BT_ABI_NAME(234),Fire Storm,
BT_ABI_NAME(235),Fire Storm,
BT_ABI_NAME(236),Fire Storm,
BT_ABI_NAME(237),Fire Storm,
BT_ABI_NAME(238),Blizzard,
BT_ABI_NAME(239),Blizzard,
BT_ABI_NAME(240),Blizzard,
BT_ABI_NAME(241),Blizzard,
BT_ABI_NAME(242),Lightning Blast,
BT_ABI_NAME(243),Lightning Blast,
BT_ABI_NAME(244),Lightning Blast,
BT_ABI_NAME(245),Lightning Blast,
BT_ABI_NAME(246),Alephan's Enlightenment,
BT_ABI_NAME(247),Alephan's Enlightenment,
BT_ABI_NAME(248),Alephan's Enlightenment,
BT_ABI_NAME(249),Alephan's Enlightenment,
BT_ABI_NAME(250),Evasive Maneuvers,
BT_ABI_NAME(251),Elemental Augmentation,
BT_ABI_NAME(252),Percipience,
BT_ABI_NAME(253),Vim and Vigor,
BT_ABI_NAME(254),First Aid,
BT_ABI_NAME(255),First Aid,
BT_ABI_NAME(256),First Aid,
BT_ABI_NAME(257),First Aid,
BT_ABI_NAME(258),Icicle,
BT_ABI_NAME(259),Icicle,
BT_ABI_NAME(260),Icicle,
BT_ABI_NAME(261),Icicle,
BT_ABI_NAME(262),Amputation,
BT_ABI_NAME(263),Amputation,
BT_ABI_NAME(264),Amputation,
BT_ABI_NAME(265),Amputation,
BT_ABI_NAME(266),Rehabilitate,
BT_ABI_NAME(267),Rehabilitate,
BT_ABI_NAME(268),Rehabilitate,
BT_ABI_NAME(269),Rehabilitate,
BT_ABI_NAME(270),Empoison,
BT_ABI_NAME(271),Empoison,
BT_ABI_NAME(272),Empoison,
BT_ABI_NAME(273),Empoison,
BT_ABI_NAME(274),Vivify,
BT_ABI_NAME(275),Vivify,
BT_ABI_NAME(276),Vivify,
BT_ABI_NAME(277),Vivify,
BT_ABI_NAME(278),Last Stand,
BT_ABI_NAME(279),Last Stand,
BT_ABI_NAME(280),Last Stand,
BT_ABI_NAME(281),Last Stand,
BT_ABI_NAME(282),Dohter's Charity,
BT_ABI_NAME(283),Dohter's Charity,
BT_ABI_NAME(284),Dohter's Charity,
BT_ABI_NAME(285),Dohter's Charity,
BT_ABI_NAME(286),Resist Ailments,
BT_ABI_NAME(287),Inspiration,
BT_ABI_NAME(288),Hale and Hearty,
BT_ABI_NAME(289),Heightened Healing,
BT_ABI_NAME(290),Guardian Liondog,
BT_ABI_NAME(291),Guardian Liondog,
BT_ABI_NAME(292),Guardian Liondog,
BT_ABI_NAME(293),Guardian Liondog,
BT_ABI_NAME(294),Tiger Rage,
BT_ABI_NAME(295),Tiger Rage,
BT_ABI_NAME(296),Tiger Rage,
BT_ABI_NAME(297),Tiger Rage,
BT_ABI_NAME(298),Qilin's Horn,
BT_ABI_NAME(299),Qilin's Horn,
BT_ABI_NAME(300),Qilin's Horn,
BT_ABI_NAME(301),Qilin's Horn,
BT_ABI_NAME(302),Yatagarasu,
BT_ABI_NAME(303),Yatagarasu,
BT_ABI_NAME(304),Yatagarasu,
BT_ABI_NAME(305),Yatagarasu,
BT_ABI_NAME(306),Fox Spirit,
BT_ABI_NAME(307),Fox Spirit,
BT_ABI_NAME(308),Fox Spirit,
BT_ABI_NAME(309),Fox Spirit,
BT_ABI_NAME(310),Phoenix Storm,
BT_ABI_NAME(311),Phoenix Storm,
BT_ABI_NAME(312),Phoenix Storm,
BT_ABI_NAME(313),Phoenix Storm,
BT_ABI_NAME(314),Nightmare Chimera,
BT_ABI_NAME(315),Nightmare Chimera,
BT_ABI_NAME(316),Nightmare Chimera,
BT_ABI_NAME(317),Nightmare Chimera,
BT_ABI_NAME(318),Winnehild's Battle Cry,
BT_ABI_NAME(319),Winnehild's Battle Cry,
BT_ABI_NAME(320),Winnehild's Battle Cry,
BT_ABI_NAME(321),Winnehild's Battle Cry,
BT_ABI_NAME(322),Extra Experience,
BT_ABI_NAME(323),Stalwart Defense,
BT_ABI_NAME(324),Fortitude,
BT_ABI_NAME(325),Physical Prowess,
BT_ABI_NAME(326),Ignis Ardere,
BT_ABI_NAME(327),Ignis Ardere,
BT_ABI_NAME(328),Ignis Ardere,
BT_ABI_NAME(329),Ignis Ardere,
BT_ABI_NAME(330),Glacies Claudere,
BT_ABI_NAME(331),Glacies Claudere,
BT_ABI_NAME(332),Glacies Claudere,
BT_ABI_NAME(333),Glacies Claudere,
BT_ABI_NAME(334),Tonitrus Canere,
BT_ABI_NAME(335),Tonitrus Canere,
BT_ABI_NAME(336),Tonitrus Canere,
BT_ABI_NAME(337),Tonitrus Canere,
BT_ABI_NAME(338),Ventus Saltare,
BT_ABI_NAME(339),Ventus Saltare,
BT_ABI_NAME(340),Ventus Saltare,
BT_ABI_NAME(341),Ventus Saltare,
BT_ABI_NAME(342),Lux Congerere,
BT_ABI_NAME(343),Lux Congerere,
BT_ABI_NAME(344),Lux Congerere,
BT_ABI_NAME(345),Lux Congerere,
BT_ABI_NAME(346),Tenebrae Operire,
BT_ABI_NAME(347),Tenebrae Operire,
BT_ABI_NAME(348),Tenebrae Operire,
BT_ABI_NAME(349),Tenebrae Operire,
BT_ABI_NAME(350),Elemental Break,
BT_ABI_NAME(351),Elemental Break,
BT_ABI_NAME(352),Elemental Break,
BT_ABI_NAME(353),Elemental Break,
BT_ABI_NAME(354),Dreisang's Spell,
BT_ABI_NAME(355),Dreisang's Spell,
BT_ABI_NAME(356),Dreisang's Spell,
BT_ABI_NAME(357),Dreisang's Spell,
BT_ABI_NAME(358),Intimidation,
BT_ABI_NAME(359),Stronger Strikes,
BT_ABI_NAME(360),Elemental Aid,
BT_ABI_NAME(361),Augmented Elements,
BT_ABI_NAME(362),Shooting Stars,
BT_ABI_NAME(363),Shooting Stars,
BT_ABI_NAME(364),Shooting Stars,
BT_ABI_NAME(365),Shooting Stars,
BT_ABI_NAME(366),BP Boost,
BT_ABI_NAME(367),BP Boost,
BT_ABI_NAME(368),BP Boost,
BT_ABI_NAME(369),BP Boost,
BT_ABI_NAME(370),Divination,
BT_ABI_NAME(371),Divination,
BT_ABI_NAME(372),Divination,
BT_ABI_NAME(373),Divination,
BT_ABI_NAME(374),Starsong,
BT_ABI_NAME(375),Starsong,
BT_ABI_NAME(376),Starsong,
BT_ABI_NAME(377),Starsong,
BT_ABI_NAME(378),Celestial Intervention,
BT_ABI_NAME(379),Celestial Intervention,
BT_ABI_NAME(380),Celestial Intervention,
BT_ABI_NAME(381),Celestial Intervention,
BT_ABI_NAME(382),Ethereal Healing,
BT_ABI_NAME(383),Ethereal Healing,
BT_ABI_NAME(384),Ethereal Healing,
BT_ABI_NAME(385),Ethereal Healing,
BT_ABI_NAME(386),Moon's Reflection,
BT_ABI_NAME(387),Moon's Reflection,
BT_ABI_NAME(388),Moon's Reflection,
BT_ABI_NAME(389),Moon's Reflection,
BT_ABI_NAME(390),Steorra's Prophecy,
BT_ABI_NAME(391),Steorra's Prophecy,
BT_ABI_NAME(392),Steorra's Prophecy,
BT_ABI_NAME(393),Steorra's Prophecy,
BT_ABI_NAME(394),Boost-Start,
BT_ABI_NAME(395),Hard Worker,
BT_ABI_NAME(396),BP Eater,
BT_ABI_NAME(397),Divine Aura,
BT_ABI_NAME(398),Fire Rune,
BT_ABI_NAME(399),Fire Rune,
BT_ABI_NAME(400),Fire Rune,
BT_ABI_NAME(401),Fire Rune,
BT_ABI_NAME(402),Ice Rune,
BT_ABI_NAME(403),Ice Rune,
BT_ABI_NAME(404),Ice Rune,
BT_ABI_NAME(405),Ice Rune,
BT_ABI_NAME(406),Thunder Rune,
BT_ABI_NAME(407),Thunder Rune,
BT_ABI_NAME(408),Thunder Rune,
BT_ABI_NAME(409),Thunder Rune,
BT_ABI_NAME(410),Wind Rune,
BT_ABI_NAME(411),Wind Rune,
BT_ABI_NAME(412),Wind Rune,
BT_ABI_NAME(413),Wind Rune,
BT_ABI_NAME(414),Dark Rune,
BT_ABI_NAME(415),Dark Rune,
BT_ABI_NAME(416),Dark Rune,
BT_ABI_NAME(417),Dark Rune,
BT_ABI_NAME(418),Light Rune,
BT_ABI_NAME(419),Light Rune,
BT_ABI_NAME(420),Light Rune,
BT_ABI_NAME(421),Light Rune,
BT_ABI_NAME(422),Transfer Rune,
BT_ABI_NAME(423),Transfer Rune,
BT_ABI_NAME(424),Transfer Rune,
BT_ABI_NAME(425),Transfer Rune,
BT_ABI_NAME(426),Balogar's Blade,
BT_ABI_NAME(427),Balogar's Blade,
BT_ABI_NAME(428),Balogar's Blade,
BT_ABI_NAME(429),Balogar's Blade,
BT_ABI_NAME(430),SP Recovery,
BT_ABI_NAME(431),Elemental Edge,
BT_ABI_NAME(432),Dauntless,
BT_ABI_NAME(433),Stat Swap,
BT_ABI_NAME(434),Full Recovery,
BT_ABI_NAME(435),EXP x 1.5,
BT_ABI_NAME(436),JP x 1.5,
BT_ABI_NAME(437),Summon Cat,
BT_ABI_NAME(438),Helping Hand,
BT_ABI_NAME(439),Summon Monster,
BT_ABI_NAME(440),Meteor,
BT_ABI_NAME(441),Death,
BT_ABI_NAME(442),50 SP Recovery,
BT_ABI_NAME(443),1 BP Recovery,
BT_ABI_NAME(444),Critical Condition,
BT_ABI_NAME(445),Friendly Fire,
BT_ABI_NAME(446),Roulette,
BT_ABI_NAME(447),BP Drain,
BT_ABI_NAME(448),Summon Demon,
BT_ABI_NAME(449),Your dance had no effect...,
BT_ABI_NAME(450),Second Wind,
BT_ABI_NAME(451),Starsong,
BT_ABI_NAME(452),Starsong,
BT_ABI_NAME(453),Starsong,
BT_ABI_NAME(454),Starsong,
BT_ABI_NAME(455),Immunity,
BT_ABI_NAME(456),Mercenary,
BT_ABI_NAME(457),Mercenary,
BT_ABI_NAME(458),Mercenary,
BT_ABI_NAME(459),Mercenary,
BT_ABI_NAME(460),Bandit,
BT_ABI_NAME(461),Bandit,
BT_ABI_NAME(462),Bandit,
BT_ABI_NAME(463),Bandit,
BT_ABI_NAME(464),Dancer,
BT_ABI_NAME(465),Dancer,
BT_ABI_NAME(466),Dancer,
BT_ABI_NAME(467),Dancer,
BT_ABI_NAME(468),Cleric,
BT_ABI_NAME(469),Cleric,
BT_ABI_NAME(470),Cleric,
BT_ABI_NAME(471),Cleric,
BT_ABI_NAME(472),Veteran Soldier,
BT_ABI_NAME(473),Veteran Soldier,
BT_ABI_NAME(474),Veteran Soldier,
BT_ABI_NAME(475),Veteran Soldier,
BT_ABI_NAME(476),Charge,
BT_ABI_NAME(477),Charge,
BT_ABI_NAME(478),Charge,
BT_ABI_NAME(479),Charge,
BT_ABI_NAME(480),Chop,
BT_ABI_NAME(481),Chop,
BT_ABI_NAME(482),Chop,
BT_ABI_NAME(483),Chop,
BT_ABI_NAME(484),Shadow Step,
BT_ABI_NAME(485),Shadow Step,
BT_ABI_NAME(486),Shadow Step,
BT_ABI_NAME(487),Shadow Step,
BT_ABI_NAME(488),Sacred Prayer,
BT_ABI_NAME(489),Sacred Prayer,
BT_ABI_NAME(490),Sacred Prayer,
BT_ABI_NAME(491),Sacred Prayer,
BT_ABI_NAME(492),Swordplay,
BT_ABI_NAME(493),Swordplay,
BT_ABI_NAME(494),Swordplay,
BT_ABI_NAME(495),Swordplay,
BT_ABI_NAME(496),Exploding Fist,
BT_ABI_NAME(497),Your foe appears revitalized...,
BT_ABI_NAME_EXP2(0),EXP x 2,
BT_ABI_NAME_EXP3(0),EXP x 4,
BT_ABI_NAME_EXP4(0),EXP x 7,
BT_ABI_NAME_JP2(0),JP x 2,
BT_ABI_NAME_JP3(0),JP x 4,
BT_ABI_NAME_JP4(0),JP x 7,
BT_ABI_NAME_FIRE(0),Fiery Pursuit,
BT_ABI_NAME_ICE(0),Icy Pursuit,
BT_ABI_NAME_THUNDER(0),Shocking Pursuit,
BT_ABI_NAME_WIND(0),Windy Pursuit,
BT_ABI_NAME_LIGHT(0),Bright Pursuit,
BT_ABI_NAME_DARK(0),Shadowy Pursuit,
BT_MAKA_ABI_NAME_01(0),JP x 100!,
BT_MAKA_ABI_NAME_02(0),EXP x 100!,
BT_MAKA_ABI_NAME_03(0),You tried to summon a rare fiend...,
BT_MAKA_ABI_NAME_04(0),The fire rages uncontrollably.,
BT_MAKA_ABI_NAME_05(0),Completely recovered!,
BT_MAKA_ABI_NAME_06(0),A monster was summoned forth!,
BT_MAKA_ABI_NAME_07(0),You barely survive the attack...,
BT_MAKA_ABI_NAME_08(0),You hear the whisper of death in the air...,
BT_MAKA_ABI_NAME_09(0),JP x 5!,
BT_MAKA_ABI_NAME(11),EXP x 5!,
BT_MAKA_ABI_NAME(12),Light cascades down from above...,
BT_MAKA_ABI_NAME(13),BP fully restored!,
BT_MAKA_ABI_NAME(14),You are protected by a mysterious power...,
BT_MAKA_ABI_NAME(15),A toxic cloud consumes your party!,
BT_MAKA_ABI_NAME(16),Your items lay scattered on the ground...,
BT_MAKA_ABI_NAME(17),BP depleted!,
BT_MAKA_ABI_NAME(18),A monster appeared!,
BT_MAKA_ABI_NAME(19),JP x 2!,
BT_MAKA_ABI_NAME(20),EXP x 2!,
BT_MAKA_ABI_NAME(21),SP recovered!,
BT_MAKA_ABI_NAME(22),BP recovered!,
BT_MAKA_ABI_NAME(23),A bolt of lightning strikes the enemy!,
BT_MAKA_ABI_NAME(24),The ground explodes!,
BT_MAKA_ABI_NAME(25),You are enveloped in mist...,
BT_MAKA_ABI_NAME(26),SP reduced to 0.,
BT_MAKA_ABI_NAME(27),You feel a boost of strength!,
BT_MAKA_ABI_NAME(28),You recover a small amount of HP.,
BT_MAKA_ABI_NAME(29),A tempest howls!,
BT_MAKA_ABI_NAME(30),Your foe appears drowsy...,
BT_MAKA_ABI_NAME(31),Your defenses weaken...,
BT_MAKA_ABI_NAME(32),The dance had no effect...,
BASIC_COMMAND_001_DETAIL(0),,
BASIC_COMMAND_002_DETAIL(0),Attack a single foe with an equipped weapon.,
BASIC_COMMAND_003_DETAIL(0),Attack a single foe twice with an equipped weapon.,
BASIC_COMMAND_004_DETAIL(0),Attack a single foe 3 times with an equipped weapon.,
BASIC_COMMAND_005_DETAIL(0),Attack a single foe 4 times with an equipped weapon.,
BASIC_COMMAND_006_DETAIL(0),Use an item.,
BASIC_COMMAND_007_DETAIL(0),"Go on the defensive to reduce damage taken, and act earlier next turn.",
BASIC_COMMAND_008_DETAIL(0),Flee from the battlefield.,
BASIC_COMMAND_009_DETAIL(0),Use a Merchant skill.,
BASIC_COMMAND_010_DETAIL(0),Use a Thief skill.,
BASIC_COMMAND_011_DETAIL(0),Use a Warrior skill.,
BASIC_COMMAND_012_DETAIL(0),Use a Hunter skill.,
BASIC_COMMAND_013_DETAIL(0),Use a Cleric skill.,
BASIC_COMMAND_014_DETAIL(0),Use a Dancer skill.,
BASIC_COMMAND_015_DETAIL(0),Use a Scholar skill.,
BASIC_COMMAND_016_DETAIL(0),Use an Apothecary skill.,
BASIC_COMMAND_017_DETAIL(0),Use a Warmaster skill.,
BASIC_COMMAND_018_DETAIL(0),Use a Sorcerer skill.,
BASIC_COMMAND_019_DETAIL(0),Use a Starseer skill.,
BASIC_COMMAND_020_DETAIL(0),Use a Runelord skill.,
BASIC_COMMAND_021_DETAIL(0),Summon or capture a monster.,
BASIC_COMMAND_022_DETAIL(0),Capture and tame a monster to be summoned into battle later.,
BASIC_COMMAND_023_DETAIL(0),Summon a captured monster to the battlefield.,
BASIC_COMMAND_024_DETAIL(0),Summon an allured companion into battle.,
BASIC_COMMAND_025_DETAIL(0),Summon a companion you're guiding into battle.,
BASIC_COMMAND_026_DETAIL(0),Mix ingredients to create a host of medicinal and hazardous compounds.,
BASIC_COMMAND_027_DETAIL(0),Olberic goes on the defensive to reduce damage taken and protect allies from physical attacks.,
BASIC_COMMAND_028_DETAIL(0),Summonable,
BASIC_COMMAND_029_DETAIL(0),Summonable,
BT_ABI_DETAIL_001(0),Collect money (⑳) from a single foe.,
BT_ABI_DETAIL_002(0),Collect money (⑳) from a single foe.,
BT_ABI_DETAIL_003(0),Collect money (⑳) from a single foe.,
BT_ABI_DETAIL_004(0),Collect money (⑳) from a single foe.,
BT_ABI_DETAIL_005(0),"Restore one's own HP and SP, and cure status ailments.",
BT_ABI_DETAIL_006(0),"Restore one's own HP and SP, and cure status ailments.",
BT_ABI_DETAIL_007(0),"Restore one's own HP and SP, and cure status ailments.",
BT_ABI_DETAIL_008(0),"Restore one's own HP and SP, and cure status ailments.",
BT_ABI_DETAIL_009(0),Deal heavy wind damage to a single foe.,
BT_ABI_DETAIL_010(0),Deal heavy wind damage to a single foe.,
BT_ABI_DETAIL_011(0),Deal heavy wind damage to a single foe.,
BT_ABI_DETAIL_012(0),Deal heavy wind damage to a single foe.,
BT_ABI_DETAIL_013(0),Deal wind damage to all foes.,
BT_ABI_DETAIL_014(0),Deal wind damage to all foes.,
BT_ABI_DETAIL_015(0),Deal wind damage to all foes.,
BT_ABI_DETAIL_016(0),Deal wind damage to all foes.,
BT_ABI_DETAIL_017(0),Grant 1 BP to an ally.,
BT_ABI_DETAIL_018(0),Grant 2 BP to an ally.,
BT_ABI_DETAIL_019(0),Grant 3 BP to an ally.,
